,month,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,yr_built,lat,long,bedrooms_cont,log_sqft_lot,year,floors,waterfront,view,condition,basement,yr_renovated,bedrooms_cat,prop_missings,price,Luxury
2250,5,5,4.0,3720,15200.0,3720,2005,47.5956,-122.026,5.0,9.629050706834368,2014,2.0,0,0,B,0,0,5,0.0,960000,1
2251,10,3,2.5,2630,9916.0,2630,1988,47.3314,-122.202,3.0,9.201904893155081,2014,2.0,0,0,CD,0,0,3,5.555555555555555,340000,0
2252,10,2,1.0,1150,5695.0,1150,1958,47.4989,-122.171,2.0,8.647343875881283,2014,1.0,0,0,CD,0,0,2,0.0,180000,0
2253,11,2,1.5,1010,948.0,1010,1999,47.6529,-122.355,2.0,6.854354502255021,2014,3.0,0,0,B,0,0,2,0.0,387000,0
2254,5,3,2.5,1830,13042.0,1830,1990,47.3738,-122.042,3.0,9.475930197953147,2014,2.0,0,0,B,0,0,3,5.555555555555555,375000,0
2255,11,3,2.5,1960,8469.0,1960,1984,47.7236,-122.105,3.0,9.0441677169216,2014,2.0,0,0,CD,0,0,3,0.0,552321,1
2256,12,2,1.0,1170,8254.0,1170,1949,47.497,-122.346,2.0,9.018453210312527,2014,1.0,0,0,Desc,0,0,2,0.0,104950,0
2257,5,3,2.0,1180,10541.0,940,1981,47.6348,-122.032,3.0,9.26302769425519,2014,1.0,0,0,CD,1,0,3,0.0,385000,0
2258,5,2,1.0,1140,5500.0,1140,1947,47.5187,-122.363,2.0,8.612503371220562,2014,1.0,0,0,B,0,0,2,0.0,249900,0
2259,10,3,2.0,1240,7560.0,1070,1967,47.333,-122.3,3.0,8.930626469173578,2014,1.0,0,0,B,1,0,3,0.0,222000,0
2260,11,2,1.0,940,15000.0,940,1960,47.4312,-122.195,2.0,9.615805480084347,2014,1.0,0,0,B,0,0,2,0.0,225000,0
2261,11,2,1.0,1430,115434.0,1010,1991,47.513,-121.857,2.0,11.725695395856878,2014,1.0,0,0,B,1,0,2,0.0,356000,0
2262,6,5,2.5,2350,4000.0,2350,1993,47.6265,-122.296,5.0,8.294049640102028,2014,2.0,0,0,B,0,0,5,0.0,910000,1
2263,5,2,1.5,1010,1968.0,1010,1906,47.6757,-122.385,2.0,7.584773077612199,2014,1.5,0,0,A,0,0,2,0.0,440000,0
2264,8,4,2.5,2890,15067.0,2890,2003,47.5666,-121.907,4.0,9.620262200801289,2014,2.0,0,0,B,0,0,4,0.0,515000,1
2265,10,4,3.0,1540,4840.0,850,1929,47.5491,-122.375,4.0,8.484669999710677,2014,1.0,0,1,CD,1,0,4,0.0,450000,0
2266,5,4,3.5,4060,13000.0,4060,2000,47.581,-122.246,4.0,9.472704636443673,2014,2.0,0,1,B,0,0,4,0.0,1795000,1
2267,10,5,3.5,5170,7197.0,3520,1998,47.7561,-122.271,5.0,8.881419551507804,2014,3.0,1,1,B,1,0,5,0.0,1680000,1
2268,8,3,2.0,1840,2310.0,1140,1914,47.6462,-122.351,3.0,7.745002803515839,2014,1.0,0,1,CD,1,0,3,0.0,650000,1
2269,7,5,1.5,1730,9230.0,1010,1962,47.4646,-122.184,5.0,9.130214327496898,2014,1.0,0,0,B,1,0,5,0.0,287000,0
2270,11,3,1.5,1000,6914.0,1000,1947,47.7144,-122.319,3.0,8.84130362048157,2014,1.0,0,0,B,0,0,3,0.0,378000,0
2271,8,3,2.5,1860,1386.0,1860,2014,47.6368,-122.279,3.0,7.234177179749849,2014,3.0,0,0,B,0,0,3,0.0,799950,1
2272,10,3,2.5,2830,6000.0,1730,1954,47.5751,-122.378,3.0,8.699514748210191,2014,1.0,0,1,B,1,0,3,0.0,713414,1
2273,5,5,4.0,4510,15175.0,4510,1969,47.5309,-122.228,5.0,9.627404615927698,2014,2.0,0,0,B,0,1,5,0.0,1870000,1
2274,10,3,3.5,2450,9248.0,1960,1933,47.5476,-122.397,3.0,9.13216259091216,2014,2.0,0,1,B,1,1,3,0.0,939000,1
2275,5,4,2.0,1510,4235.0,1510,1955,47.546,-122.293,4.0,8.351138607086154,2014,1.0,0,0,B,0,0,4,0.0,254000,0
2276,9,2,2.5,2550,115434.0,2550,1993,47.2584,-122.124,2.0,11.725695395856878,2014,2.5,0,0,B,0,0,2,0.0,345000,0
2277,5,2,1.0,1880,7560.0,940,1919,47.5261,-122.374,2.0,8.930626469173578,2014,1.0,0,0,B,1,0,2,0.0,280000,0
2278,11,3,3.5,3400,5979.0,2290,1937,47.6585,-122.273,3.0,8.696008608880904,2014,2.0,0,0,CD,1,0,3,0.0,1300000,1
2279,7,3,2.0,1520,12282.0,1220,1978,47.7516,-122.299,3.0,9.415890054889344,2014,1.0,0,0,B,1,0,3,0.0,360000,0
2280,5,3,2.0,1890,9920.0,1230,1944,47.7327,-122.306,3.0,9.20230820027892,2014,1.0,0,0,B,1,0,3,0.0,385000,0
2281,12,3,3.0,1250,1655.0,830,2006,47.5554,-122.382,3.0,7.411556287811163,2014,2.0,0,0,B,1,0,3,0.0,370000,0
2282,8,5,2.5,3340,24755.0,3340,2002,47.4565,-122.066,5.0,10.116782767795524,2014,2.0,0,0,B,0,0,5,5.555555555555555,699000,1
2283,10,2,2.0,1160,6828.0,860,1941,47.6937,-122.298,2.0,8.828787083914332,2014,1.0,0,0,B,1,0,2,0.0,458500,0
2284,12,5,3.0,2130,5000.0,1100,1978,47.5271,-122.274,5.0,8.517193191416238,2014,1.0,0,0,A,1,0,5,0.0,353000,0
2285,11,2,1.0,880,5750.0,880,1939,47.5642,-122.379,2.0,8.656955133791396,2014,1.0,0,0,B,0,0,2,0.0,280000,0
2286,7,29,2.5,1400,7205.0,1140,1985,47.349,-122.166,3.0,8.882530508433623,2014,1.0,0,0,B,1,0,6+,5.555555555555555,220000,0
2287,5,4,3.0,2620,13777.0,1720,1926,47.58,-122.285,4.0,9.5307558140446,2014,1.5,0,1,CD,1,0,4,0.0,978000,1
2288,5,2,1.0,720,6687.0,720,1942,47.7001,-122.362,2.0,8.80792062205398,2014,1.0,0,0,B,0,0,2,0.0,329350,0
2289,6,2,1.0,1392,43710.0,1392,1978,47.4491,-122.453,2.0,10.68533218785736,2014,1.5,0,0,CD,0,0,2,0.0,350000,0
2290,9,4,2.5,2860,6600.0,2860,2000,47.6067,-122.017,4.0,8.794824928014517,2014,2.0,0,0,B,0,0,4,0.0,666500,1
2291,8,4,2.5,2190,9020.0,2190,1978,47.3742,-122.284,4.0,9.10719961305667,2014,2.0,0,0,B,0,0,4,0.0,320000,0
2292,6,4,3.0,2610,8760.0,1760,1978,47.5875,-122.229,4.0,9.077951183930438,2014,1.0,0,0,CD,1,0,4,0.0,762500,1
2293,6,4,2.5,2460,5091.0,2460,2003,47.45,-122.121,4.0,8.535229553902337,2014,2.0,0,0,B,0,0,4,0.0,427500,0
2294,8,4,2.0,1940,15909.0,970,1974,47.7578,-122.094,4.0,9.67464026580524,2014,1.0,0,0,B,1,0,4,0.0,375000,0
2295,8,2,1.0,1280,12086.0,850,1983,47.634,-122.033,2.0,9.399803036921504,2014,1.0,0,0,B,1,0,2,0.0,440000,0
2296,12,3,1.0,1010,12705.0,1010,1959,47.3348,-122.303,3.0,9.449750895754265,2014,1.0,0,0,CD,0,0,3,5.555555555555555,229000,0
2297,8,3,2.5,1660,7003.0,1660,1996,47.3599,-122.188,3.0,8.854093907655518,2014,2.0,0,0,B,0,0,3,0.0,269950,0
2298,8,4,2.5,2030,4997.0,2030,2004,47.393,-122.184,4.0,8.516593011344206,2014,2.0,0,0,B,0,0,4,0.0,310950,0
2299,7,3,2.5,1890,7053.0,1890,1992,47.3967,-122.183,3.0,8.86120833720818,2014,2.0,0,0,CD,0,0,3,0.0,347500,0
2300,8,3,2.5,1700,7210.0,1700,1966,47.6688,-122.161,3.0,8.883224230278994,2014,2.0,0,0,A,0,0,3,0.0,565000,1
2301,11,3,3.0,2330,10327.0,2330,1998,47.7239,-122.164,3.0,9.242517103671403,2014,1.0,0,0,B,0,0,3,0.0,612000,1
2302,5,4,3.5,3120,5086.0,2480,2008,47.6762,-122.288,4.0,8.534246945982066,2014,2.0,0,0,B,1,0,4,0.0,953007,1
2303,12,2,1.0,1470,6398.0,970,1941,47.6716,-122.279,2.0,8.763740720509464,2014,1.0,0,0,CD,1,0,2,0.0,602000,1
2304,7,3,2.5,1530,3296.0,1530,1998,47.6181,-122.138,3.0,8.100464891029363,2014,2.0,0,0,B,0,0,3,0.0,570000,1
2305,12,3,2.5,2210,7916.0,2210,1978,47.7175,-122.339,3.0,8.976641306722456,2014,2.0,0,0,B,0,0,3,0.0,500000,0
2306,6,4,1.5,1840,4337.0,1840,1917,47.6312,-122.307,4.0,8.374938143835367,2014,2.0,0,0,CD,0,0,4,0.0,809000,1
2307,5,3,2.0,2010,4905.0,1230,1912,47.6105,-122.309,3.0,8.498010371999463,2014,1.0,0,0,A,1,0,3,0.0,700000,1
2308,10,3,2.5,2270,32112.0,1740,1980,47.3451,-122.094,3.0,10.376985071036119,2014,1.0,0,0,CD,1,0,3,0.0,390000,0
2309,6,3,3.5,1460,1592.0,1130,2006,47.5481,-122.374,3.0,7.3727463664043285,2014,2.0,0,0,B,1,0,3,0.0,350000,0
2310,6,3,2.5,2630,77972.0,2630,2004,47.745,-121.916,3.0,11.264105066866035,2014,2.0,0,0,B,0,0,3,0.0,600000,1
2311,5,3,2.5,1990,10260.0,1990,1987,47.6801,-122.115,3.0,9.23600811872476,2014,2.0,0,0,CD,0,0,3,0.0,675000,1
2312,9,4,2.5,2260,8715.0,1530,1976,47.6237,-122.106,4.0,9.07280095795412,2014,1.0,0,0,CD,1,0,4,0.0,675000,1
2313,12,3,2.0,1780,35233.0,1420,1979,47.2949,-122.269,3.0,10.469738422407529,2014,1.0,0,0,CD,1,0,3,0.0,250000,0
2314,10,3,2.5,2680,5860.0,2680,2001,47.7557,-122.223,3.0,8.675904882571059,2014,2.0,0,0,B,0,0,3,0.0,549950,1
2315,7,2,1.0,1010,7338.0,1010,1981,47.5123,-122.19,2.0,8.900821604915228,2014,2.0,0,0,CD,0,0,2,0.0,315000,0
2316,7,1,1.0,850,8050.0,850,1906,47.5427,-122.288,1.0,8.99342737041261,2014,1.0,0,0,Desc,0,0,2-,0.0,165000,0
2317,10,3,1.0,920,7276.0,920,1961,47.285,-122.211,3.0,8.892336539638013,2014,1.0,0,0,CD,0,0,3,0.0,125000,0
2318,10,2,1.0,750,6089.0,750,1937,47.475,-122.199,2.0,8.714239143608575,2014,1.0,0,1,B,0,0,2,0.0,213000,0
2319,5,5,5.0,5774,31675.0,4490,1984,47.3466,-122.323,5.0,10.36328300518934,2014,1.0,0,1,B,1,0,5,0.0,740000,1
2320,6,5,3.0,3240,6863.0,3240,2013,47.5033,-122.193,5.0,8.833899942908635,2014,2.0,0,0,B,0,0,5,0.0,719950,1
2321,12,4,2.5,3220,6399.0,3220,2004,47.5883,-121.991,4.0,8.76389700713946,2014,2.0,0,0,B,0,0,4,0.0,697000,1
2322,6,4,3.0,2500,4950.0,2500,2010,47.6964,-122.017,4.0,8.507142855562735,2014,2.0,0,0,B,0,0,4,0.0,680000,1
2323,7,3,1.0,1000,12000.0,1000,1959,47.3321,-122.346,3.0,9.392661928770137,2014,1.0,0,0,B,0,0,3,0.0,217000,0
2324,6,2,1.0,830,26329.0,830,1928,47.4012,-122.425,2.0,10.178426272278042,2014,1.0,1,1,CD,0,0,2,0.0,385000,0
2325,12,5,2.5,2540,5100.0,2540,2014,47.5123,-122.316,5.0,8.536995818712418,2014,2.0,0,0,B,0,0,5,0.0,355000,0
2326,11,4,2.5,1912,5000.0,1912,2012,47.3511,-122.275,4.0,8.517193191416238,2014,2.0,0,0,B,0,0,4,0.0,353000,0
2327,10,4,2.5,2780,7290.0,2780,1989,47.509,-122.157,4.0,8.894258825002703,2014,2.0,0,0,B,0,0,4,0.0,478000,0
2328,7,2,1.0,1000,31838.0,1000,1962,47.4789,-121.779,2.0,10.36841582391508,2014,1.0,0,0,B,0,0,2,0.0,286300,0
2329,11,3,3.0,2260,2400.0,2260,1909,47.6094,-122.31,3.0,7.783224016336037,2014,2.0,0,0,B,0,1,3,0.0,512500,1
2330,11,4,2.5,2506,7206.0,2506,2007,47.3236,-122.337,4.0,8.882669291308039,2014,2.0,0,0,B,0,0,4,0.0,350000,0
2331,8,10,5.5,4590,10920.0,2500,2008,47.5861,-122.113,8.0,9.298351249298896,2014,1.0,0,1,B,1,0,6+,0.0,1148000,1
2332,9,4,3.5,2770,8763.0,2100,1996,47.2625,-122.308,4.0,9.07829359105585,2014,2.0,0,0,B,1,0,4,0.0,359000,0
2333,10,3,2.0,1990,7405.0,1990,1971,47.5421,-122.172,3.0,8.909910726701899,2014,1.0,0,0,A,0,0,3,0.0,510000,1
2334,5,3,2.0,1630,8702.0,1630,1987,47.5168,-122.193,3.0,9.071308163280625,2014,1.0,0,0,B,0,0,3,0.0,445000,0
2335,7,3,2.0,1260,7362.0,1260,1984,47.3602,-122.052,3.0,8.904086913938967,2014,1.0,0,0,B,0,0,3,0.0,240000,0
2336,10,5,3.5,2660,6978.0,1980,1996,47.2631,-122.212,5.0,8.85051762174672,2014,2.0,0,0,B,1,0,5,0.0,332100,0
2337,7,4,3.0,3820,8850.0,3820,2014,47.6506,-122.195,4.0,9.088172738001974,2014,2.0,0,0,B,0,0,4,0.0,1274950,1
2338,5,2,1.0,790,6969.0,790,1955,47.6978,-122.164,2.0,8.84922702143852,2014,1.0,0,0,B,0,1,2,0.0,315000,0
2339,8,3,2.0,1580,7875.0,1580,1979,47.1958,-122.003,3.0,8.971448463693834,2014,1.0,0,0,B,0,0,3,0.0,195000,0
2340,5,4,3.5,3380,8330.0,3380,2000,47.7741,-122.379,4.0,9.027618735160889,2014,2.0,0,0,B,0,0,4,0.0,655500,1
2341,12,3,2.5,2000,7560.0,1400,1979,47.4798,-122.228,3.0,8.930626469173578,2014,1.0,0,0,B,1,0,3,0.0,300000,0
2342,12,4,2.5,2170,8050.0,1220,1976,47.7354,-122.174,4.0,8.99342737041261,2014,1.0,0,0,B,1,0,4,0.0,466000,0
2343,6,4,2.5,4250,19387.0,3260,1972,47.5578,-122.212,4.0,9.872358017339208,2014,2.0,0,1,CD,1,0,4,0.0,1339000,1
2344,7,3,1.0,960,9563.0,960,1967,47.2864,-122.357,3.0,9.165656764349542,2014,1.0,0,0,A,0,0,3,0.0,215000,0
2345,5,4,3.0,3220,8936.0,2450,1990,47.4208,-122.213,4.0,9.097843340749037,2014,2.0,0,0,B,1,0,4,0.0,430000,0
2346,6,2,1.0,760,5500.0,760,1947,47.5045,-122.329,2.0,8.612503371220562,2014,1.5,0,0,B,0,0,2,0.0,92000,0
2347,5,4,2.5,3290,12329.0,3290,1968,47.5639,-122.216,4.0,9.419709489868552,2014,1.5,0,0,CD,0,0,4,0.0,947500,1
2348,12,4,2.5,2798,5085.0,2798,2011,47.3308,-122.187,4.0,8.53405030848266,2014,2.0,0,0,B,0,0,4,0.0,440000,0
2349,9,3,2.5,1690,5131.0,1690,1941,47.5234,-122.38,3.0,8.543055850941965,2014,1.0,0,0,B,0,1,3,0.0,460000,0
2350,10,5,3.0,2510,28185.0,1600,1963,47.7719,-122.282,5.0,10.246545200515675,2014,1.0,0,0,CD,1,0,5,0.0,569950,1
2351,8,3,2.0,1400,7300.0,1400,1948,47.4999,-122.268,3.0,8.895629627136483,2014,2.0,0,0,B,0,0,3,0.0,210000,0
2352,11,3,2.5,1620,10850.0,1620,1966,47.4437,-122.194,3.0,9.291920358968605,2014,1.0,0,0,B,0,0,3,0.0,250000,0
2353,6,4,2.5,2070,7476.0,2070,2003,47.3352,-122.189,4.0,8.919453168575453,2014,2.0,0,0,B,0,0,4,0.0,300000,0
2354,7,5,2.5,2950,5500.0,1720,1918,47.5785,-122.293,5.0,8.612503371220562,2014,1.5,0,0,A,1,0,5,0.0,660500,1
2355,10,4,3.0,2130,8560.0,1560,1992,47.1949,-122.01,4.0,9.054855469135788,2014,1.0,0,0,B,1,0,4,0.0,283000,0
2356,6,4,5.0,4550,18641.0,2600,2002,47.6053,-122.077,4.0,9.833118734869245,2014,1.0,1,1,B,1,0,4,0.0,3075000,1
2357,10,3,2.0,1870,5455.0,1060,1926,47.7029,-122.297,3.0,8.604287898267172,2014,1.0,0,0,A,1,0,3,0.0,521000,1
2358,10,29,3.0,3630,38461.0,3630,2000,47.4289,-122.094,4.0,10.557400019844792,2014,2.0,0,0,B,0,0,6+,5.555555555555555,716500,1
2359,8,4,3.0,3010,15750.0,1560,1973,47.7336,-122.183,4.0,9.66459564425378,2014,1.0,0,0,CD,1,0,4,0.0,482000,0
2360,7,4,3.5,3250,5478.0,3250,2014,47.5178,-121.887,4.0,8.608495349823023,2014,2.0,0,0,B,0,0,4,0.0,699188,1
2361,11,3,2.5,1560,9600.0,1210,1964,47.457,-122.27,3.0,9.169518377455928,2014,1.0,0,0,B,1,0,3,0.0,324950,0
2362,6,3,2.0,1500,11968.0,1500,2014,47.3095,-122.002,3.0,9.389991700214258,2014,1.0,0,0,B,0,0,3,0.0,224000,0
2363,10,3,2.5,2620,4800.0,2620,2002,47.6849,-122.037,3.0,8.476371196895983,2014,2.0,0,0,B,0,0,3,0.0,597500,1
2364,7,2,1.0,860,6120.0,860,1948,47.7503,-122.328,2.0,8.719317375506371,2014,1.0,0,0,B,0,0,2,0.0,245000,0
2365,5,2,1.0,1680,6500.0,1140,1941,47.55,-122.388,2.0,8.779557455883728,2014,1.0,0,0,CD,1,0,2,0.0,515000,1
2366,11,3,2.5,2280,58712.0,2280,1987,47.3053,-122.0,3.0,10.980399414224898,2014,2.5,0,1,B,0,0,3,0.0,520000,1
2367,9,3,1.0,1120,7500.0,1120,1965,47.5112,-122.359,3.0,8.922658299524402,2014,1.0,0,0,B,0,0,3,0.0,230000,0
2368,7,4,2.5,2990,12788.0,2990,1988,47.5601,-122.037,4.0,9.456262510179732,2014,2.0,0,0,B,0,0,4,0.0,760000,1
2369,5,3,2.5,2510,5503.0,2510,1995,47.5419,-122.383,3.0,8.613048677059759,2014,2.0,0,1,B,0,0,3,0.0,820000,1
2370,9,3,1.0,1470,7680.0,1220,1946,47.5276,-122.359,3.0,8.946374826141717,2014,1.0,0,0,B,1,0,3,0.0,248000,0
2371,11,5,2.0,2040,6180.0,2040,1908,47.5503,-122.28,5.0,8.729073550451737,2014,2.0,0,0,CD,0,0,5,0.0,475000,0
2372,6,3,2.0,1890,1599.0,1430,2012,47.5438,-122.385,3.0,7.377133712833954,2014,2.0,0,0,B,1,0,3,0.0,458500,0
2373,6,3,1.5,1520,4288.0,1020,1949,47.5284,-122.387,3.0,8.363575702750637,2014,1.0,0,0,B,1,0,3,0.0,380000,0
2374,8,3,2.5,2860,11250.0,2290,1956,47.4534,-122.372,3.0,9.328123407632566,2014,1.0,0,1,A,1,0,3,0.0,805000,1
2375,9,3,2.5,1350,2839.0,1350,2003,47.6824,-122.036,3.0,7.951207156472972,2014,2.0,0,0,B,0,0,3,0.0,401000,0
2376,5,4,3.5,3080,4815.0,2300,1937,47.6417,-122.411,4.0,8.479491324232226,2014,2.0,0,1,B,1,1,4,0.0,1655000,1
2377,7,3,1.5,1520,7123.0,1520,1959,47.4991,-122.176,3.0,8.871084263978354,2014,1.0,0,0,CD,0,0,3,0.0,292600,0
2378,10,4,4.0,4420,9492.0,3420,1962,47.7211,-122.283,4.0,9.158204617555654,2014,2.0,0,1,B,1,1,4,0.0,925000,1
2379,9,4,0.0,2400,4596.0,2400,2004,47.3358,-122.265,4.0,8.432941638968646,2014,2.0,0,0,B,0,0,4,0.0,280000,0
2380,6,3,2.5,1430,2003.0,980,1996,47.5908,-122.292,3.0,7.602401335665818,2014,2.0,0,0,B,1,0,3,0.0,457500,0
2381,7,4,2.0,2190,9225.0,1250,1959,47.7396,-122.256,4.0,9.129672468908728,2014,1.0,0,0,CD,1,0,4,0.0,375000,0
2382,5,4,3.0,2410,9549.0,1780,1956,47.6503,-122.197,4.0,9.164191715950203,2014,1.0,0,0,CD,1,0,4,0.0,758000,1
2383,6,4,2.5,2580,5476.0,2580,2005,47.4042,-122.205,4.0,8.60813018640834,2014,2.0,0,0,B,0,0,4,0.0,354000,0
2384,6,4,1.5,1680,11123.0,1130,1959,47.7565,-122.361,4.0,9.316770315592029,2014,1.0,0,0,B,1,0,4,0.0,380000,0
2385,7,3,2.5,1560,6013.0,1560,1990,47.2862,-122.352,3.0,8.70167907103957,2014,2.0,0,0,B,0,0,3,0.0,213675,0
2386,9,4,2.5,2030,39049.0,1530,1953,47.4413,-122.345,4.0,10.572572546745315,2014,1.0,0,0,CD,1,0,4,0.0,515000,1
2387,10,5,3.0,2300,7600.0,1400,1969,47.3084,-122.372,5.0,8.935903526274423,2014,1.0,0,0,CD,1,0,5,0.0,294000,0
2388,11,3,1.5,1600,10548.0,1600,1962,47.2925,-122.284,3.0,9.263691547473178,2014,1.0,0,0,CD,0,0,3,0.0,220000,0
2389,10,2,1.0,1340,7250.0,1340,1951,47.7015,-122.32,2.0,8.88875674784872,2014,1.0,0,0,CD,0,0,2,0.0,450000,0
2390,11,3,1.5,1280,4031.0,1280,1985,47.3342,-122.215,3.0,8.301769763117166,2014,2.0,0,0,CD,0,0,3,0.0,185000,0
2391,8,3,1.0,1100,4184.0,1100,1965,47.5309,-122.382,3.0,8.339023005744759,2014,1.0,0,0,CD,0,0,3,0.0,416500,0
2392,12,4,5.5,4140,14757.0,4140,2005,47.5871,-121.969,4.0,9.59947282546345,2014,2.0,0,1,B,0,0,4,0.0,1060000,1
2393,11,4,2.5,1880,3000.0,1760,1909,47.6864,-122.349,4.0,8.006367567650246,2014,2.0,0,0,B,1,1,4,0.0,616500,1
2394,8,3,2.0,1780,9732.0,1780,1967,47.5796,-122.229,3.0,9.183174703903413,2014,1.0,0,0,B,0,0,3,0.0,710000,1
2395,8,3,2.0,1490,11360.0,1490,1975,47.5896,-122.12,3.0,9.337853692275143,2014,1.0,0,0,B,0,0,3,0.0,490000,0
2396,6,4,1.5,1220,9600.0,1220,1980,47.6462,-121.909,4.0,9.169518377455928,2014,1.0,0,0,B,0,0,4,0.0,310000,0
2397,9,2,2.0,1700,3618.0,1260,1950,47.6336,-122.397,2.0,8.193676665955241,2014,1.0,0,1,B,1,0,2,0.0,895000,1
2398,11,4,2.5,1613,4338.0,1613,2009,47.3859,-122.162,4.0,8.37516869138682,2014,2.0,0,0,B,0,0,4,0.0,279500,0
2399,5,3,1.0,1230,8114.0,1230,1951,47.5822,-122.196,3.0,9.001346243766392,2014,1.0,0,0,CD,0,0,3,0.0,607000,1
2400,5,3,2.0,1310,9645.0,1310,1979,47.4051,-122.29,3.0,9.17419492533983,2014,1.0,0,0,B,0,0,3,0.0,242000,0
2401,11,3,2.0,1330,9831.0,1330,1987,47.3304,-122.277,3.0,9.193295937366925,2014,1.0,0,0,B,0,0,3,0.0,248000,0
2402,9,3,2.5,2520,5000.0,2520,1990,47.5664,-122.359,3.0,8.517193191416238,2014,3.0,0,0,B,0,0,3,0.0,540000,1
2403,8,4,2.0,1940,11500.0,1090,1955,47.5774,-122.147,4.0,9.350102314351341,2014,1.0,0,0,CD,1,0,4,0.0,420000,0
2404,7,3,2.0,2320,10900.0,2320,1935,47.6877,-122.283,3.0,9.296518068217235,2014,2.0,0,0,B,0,1,3,5.555555555555555,737500,1
2405,11,3,2.5,1990,5149.0,1990,2003,47.5895,-122.019,3.0,8.546557800046141,2014,2.0,0,0,B,0,0,3,0.0,545000,1
2406,9,3,1.5,1150,11571.0,1150,1961,47.4931,-122.298,3.0,9.356257246876337,2014,1.0,0,0,B,0,0,3,0.0,213500,0
2407,7,2,2.0,1900,13122.0,1100,1954,47.5121,-122.248,2.0,9.482045489904824,2014,1.0,1,1,B,1,0,2,0.0,869000,1
2408,12,4,2.5,1910,8005.0,1280,1960,47.7259,-122.298,4.0,8.987821625430815,2014,1.0,0,0,B,1,0,4,0.0,528000,1
2409,10,4,3.5,2380,5809.0,1750,1995,47.5536,-122.359,4.0,8.667163717992533,2014,2.0,0,0,CD,1,0,4,0.0,413000,0
2410,6,3,2.0,2640,8000.0,1320,1960,47.5826,-122.246,3.0,8.987196820661973,2014,1.0,0,1,CD,1,0,3,0.0,1025000,1
2411,9,2,1.0,1230,2726.0,880,1920,47.6815,-122.359,2.0,7.9105906122564775,2014,1.5,0,0,B,1,0,2,0.0,575000,1
2412,7,4,2.5,2090,5195.0,2090,2007,47.3986,-122.166,4.0,8.555451903533328,2014,2.0,0,0,B,0,0,4,0.0,300000,0
2413,12,4,3.0,4750,21701.0,4750,1976,47.6454,-122.218,4.0,9.985113621416073,2014,1.5,0,0,A,0,0,4,0.0,2175000,1
2414,5,3,2.0,1200,4500.0,1200,1906,47.5553,-122.316,3.0,8.411832675758411,2014,1.0,0,0,A,0,0,3,0.0,430000,0
2415,6,4,2.0,1450,8450.0,1450,1960,47.5289,-122.028,4.0,9.041921720351219,2014,1.0,0,0,B,0,0,4,0.0,362500,0
2416,11,3,2.5,2990,6771.0,1550,2003,47.5237,-122.353,3.0,8.820404065485645,2014,1.0,0,0,B,1,0,3,0.0,373000,0
2417,7,3,2.5,1489,3266.0,1489,2014,47.3452,-122.217,3.0,8.09132127353041,2014,2.0,0,0,B,0,0,3,0.0,255900,0
2418,7,3,2.5,1660,5128.0,1660,2001,47.7362,-121.967,3.0,8.542470998600505,2014,2.0,0,0,B,0,0,3,0.0,300000,0
2419,9,4,2.5,2530,5200.0,1530,1957,47.6985,-122.382,4.0,8.556413904569519,2014,1.0,0,1,CD,1,0,4,0.0,720000,1
2420,8,5,3.5,2760,3846.0,2760,2013,47.5047,-122.17,5.0,8.254788926148725,2014,2.5,0,0,B,0,0,5,0.0,424950,0
2421,6,5,3.5,3880,13885.0,2540,1979,47.5696,-122.156,5.0,9.538564399740899,2014,2.0,0,1,CD,1,0,5,0.0,1126000,1
2422,9,3,2.5,1520,7200.0,1520,1985,47.3679,-122.182,3.0,8.881836305004146,2014,2.0,0,0,CD,0,0,3,0.0,158000,0
2423,11,3,2.5,2350,3750.0,1740,2003,47.6767,-122.365,3.0,8.229511118964457,2014,2.0,0,0,B,1,0,3,0.0,650000,1
2424,7,3,2.5,2920,5629.0,1460,1955,47.642,-122.405,3.0,8.635687085464026,2014,1.0,0,1,A,1,0,3,0.0,1015000,1
2425,9,3,1.5,1240,9125.0,1240,1967,47.4469,-122.155,3.0,9.118773178450692,2014,1.0,0,0,CD,0,0,3,0.0,275000,0
2426,5,4,3.0,3650,6982.0,2530,1951,47.6756,-122.275,4.0,8.851090687664982,2014,2.0,0,1,CD,1,1,4,0.0,1210000,1
2427,6,4,2.5,2807,9430.0,2807,1996,47.7449,-122.223,4.0,9.151651375627504,2014,2.0,0,0,B,0,0,4,0.0,630000,1
2428,10,5,2.0,2330,4947.0,1380,1955,47.5352,-122.392,5.0,8.506536611227709,2014,1.0,0,0,CD,1,0,5,0.0,572500,1
2429,8,3,3.0,3700,16857.0,2170,2000,47.6956,-122.392,3.0,9.732521279780308,2014,1.0,0,0,B,1,0,3,0.0,1100000,1
2430,11,3,2.0,3400,46382.0,2050,1979,47.6458,-121.955,3.0,10.744666731915155,2014,1.0,0,0,B,1,0,3,0.0,340000,0
2431,6,3,1.5,2380,14500.0,1850,1961,47.7714,-122.256,3.0,9.581903928408666,2014,1.0,0,0,CD,1,0,3,0.0,370000,0
2432,8,3,2.0,1330,9143.0,1330,1960,47.5538,-122.176,3.0,9.120743838164426,2014,1.0,0,0,B,0,0,3,0.0,400000,0
2433,8,2,1.5,1150,3927.0,1150,1982,47.7248,-122.162,2.0,8.27563105457801,2014,2.0,0,0,B,0,0,2,0.0,300000,0
